0.00000000, 0.00003977, 0.00002253, 0.00045968, 0.00008833, 0.00006096, 0.00010806, 0.00001603, 0.00007799, 0.00049982, 0.00001654, 0.00038615, 0.00002998, 0.00005931, 0.00005595, 0.00001037, 0.00002435, 0.00002966, 0.00003003, 0.00048866, 0.00003374, 0.00002300, 0.00004052, 0.00001291, 0.00002261, 0.00001430, 0.00002052, 0.00087518, 0.00002778, 0.00161420, 0.00001508, 0.00005306, 0.00001715, 0.00003235, 0.00001975, 0.00005669, 0.00009873, 0.00030821, 0.00073049, 0.00005052, 0.00002879, 0.00000813, 0.00002592, 0.00002036, 0.00003498, 0.00001964, 0.00001513, 0.00000773, 0.00001626, 0.00000809, 0.00001718, 0.00045384, 0.00001761, 0.00004766, 0.00002297, 0.00002203, 0.00004407, 0.00005005, 0.00003470, 0.00003898, 0.00026357, 0.00003759, 0.00006660, 0.00004430, 0.00001504, 0.00017806, 0.00001748, 0.00007103, 0.00004330, 0.00002176, 0.00001373, 0.00002418, 0.00002386, 0.00003372, 0.00002534, 0.00042179, 0.00005845, 0.00005979, 0.00005098, 0.00000854, 0.00004260, 0.00001608, 0.00006787, 0.00001457
0.00003977, 0.00000000, 0.00000792, 0.00002504, 0.00005153, 0.00003356, 0.00001006, 0.00002409, 0.00003463, 0.00002742, 0.00003136, 0.00001414, 0.00001105, 0.00036961, 0.00001052, 0.00001162, 0.00062765, 0.00002408, 0.00001701, 0.00003625, 0.00170886, 0.00006655, 0.00015481, 0.00005322, 0.00007190, 0.00011983, 0.00002735, 0.00000432, 0.00001274, 0.00003580, 0.00057177, 0.00133918, 0.00000924, 0.00001693, 0.00001682, 0.00057188, 0.00009219, 0.00001015, 0.00000670, 0.00004698, 0.00004974, 0.00005295, 0.00002187, 0.00000876, 0.00038602, 0.00006895, 0.00001659, 0.00000603, 0.00003046, 0.00002184, 0.00001309, 0.00001379, 0.00066872, 0.00222180, 0.00001403, 0.00003242, 0.00006864, 0.00003010, 0.00009052, 0.00021160, 0.00006673, 0.00002926, 0.00026568, 0.00004776, 0.00002246, 0.00002371, 0.00000860, 0.00004229, 0.00001843, 0.00001952, 0.00002020, 0.00001630, 0.00001525, 0.00008599, 0.00002234, 0.00002108, 0.00001152, 0.00001404, 0.00003399, 0.00001092, 0.00002982, 0.00000317, 0.00004451, 0.00001230
0.00002253, 0.00000792, 0.00000000, 0.00000875, 0.00034897, 0.00001442, 0.00004508, 0.00084171, 0.00002157, 0.00002493, 0.00003438, 0.00008739, 0.00004282, 0.00000968, 0.00016095, 0.00004083, 0.00004178, 0.00009091, 0.00020485, 0.00014686, 0.00012899, 0.00013000, 0.00004838, 0.00083406, 0.00107341, 0.00002872, 0.00001962, 0.00003008, 0.00003513, 0.00001294, 0.00015133, 0.00009768, 0.00001327, 0.00003577, 0.00001419, 0.00002416, 0.00001390, 0.00010559, 0.00008523, 0.00031572, 0.00003713, 0.00008442, 0.00008494, 0.00002029, 0.00005436, 0.00015223, 0.00001944, 0.00003574, 0.00006292, 0.00227635, 0.00006427, 0.00000843, 0.00003400, 0.00002967, 0.00056621, 0.00001399, 0.00006995, 0.00002357, 0.00004191, 0.00014122, 0.00003289, 0.00002568, 0.00022385, 0.00222628, 0.00003693, 0.00036119, 0.00002764, 0.00003059, 0.00001528, 0.00001505, 0.00005945, 0.00005923, 0.00002068, 0.00002941, 0.00003902, 0.00002553, 0.00047477, 0.00002798, 0.00006106, 0.00002397, 0.00000697, 0.00004632, 0.00003101, 0.00009105
0.00045968, 0.00002504, 0.00000875, 0.00000000, 0.00019689, 0.00005570, 0.00000796, 0.00002049, 0.00001623, 0.00000881, 0.00004806, 0.00001815, 0.00005528, 0.00006446, 0.00001453, 0.00001133, 0.00004449, 0.00002506, 0.00001701, 0.00001501, 0.00007742, 0.00001197, 0.00005554, 0.00007187, 0.00002131, 0.00000311, 0.00003095, 0.00004613, 0.00021331, 0.00013655, 0.00009752, 0.00003603, 0.00019447, 0.00005105, 0.00007231, 0.00002855, 0.00001762, 0.00081659, 0.00004624, 0.00005557, 0.00071775, 0.00004097, 0.00004428, 0.00001002, 0.00005263, 0.00038576, 0.00006435, 0.00005815, 0.00003235, 0.00002056, 0.00006734, 0.00005268, 0.00002917, 0.00002040, 0.00051157, 0.00001802, 0.00004336, 0.00006298, 0.00002601, 0.00005127, 0.00000475, 0.00193123, 0.00001220, 0.00000893, 0.00001513, 0.00002733, 0.00002095, 0.00003597, 0.00005436, 0.00012790, 0.00002826, 0.00001352, 0.00002983, 0.00004738, 0.00000690, 0.00022597, 0.00013016, 0.00006473, 0.00002256, 0.00001745, 0.00000929, 0.00020381, 0.00001497, 0.00004047
0.00008833, 0.00005153, 0.00034897, 0.00019689, 0.00000000, 0.00001398, 0.00000625, 0.00003528, 0.00022136, 0.00125874, 0.00008790, 0.00002985, 0.00004598, 0.00073894, 0.00004862, 0.00009990, 0.00000765, 0.00000911, 0.00015880, 0.00050985, 0.00000684, 0.00004143, 0.00002326, 0.00002021, 0.00020451, 0.00003070, 0.00001590, 0.00001264, 0.00001262, 0.00001386, 0.00005662, 0.00000893, 0.00001469, 0.00044474, 0.00002184, 0.00000957, 0.00003102, 0.00015012, 0.00001007, 0.00006985, 0.00001331, 0.00006177, 0.00010407, 0.00030139, 0.00003764, 0.00001625, 0.00005484, 0.00001652, 0.00001053, 0.00014396, 0.00001314, 0.00011156, 0.00000831, 0.00006075, 0.00002213, 0.00002395, 0.00005789, 0.00004732, 0.00007701, 0.00001789, 0.00007303, 0.00024990, 0.00001203, 0.00002100, 0.00034740, 0.00004318, 0.00002191, 0.00015399, 0.00004321, 0.00026244, 0.00001610, 0.00003198, 0.00093092, 0.00002201, 0.00081456, 0.00002807, 0.00014121, 0.00001841, 0.00044233, 0.00002637, 0.00003345, 0.00001997, 0.00005595, 0.00022171
0.00006096, 0.00003356, 0.00001442, 0.00005570, 0.00001398, 0.00000000, 0.00002368, 0.00004883, 0.00002680, 0.00002998, 0.00002431, 0.00001412, 0.00002860, 0.00002534, 0.00007893, 0.00003219, 0.00002808, 0.00002345, 0.00005953, 0.00002928, 0.00004510, 0.00002052, 0.00012183, 0.00003552, 0.00001906, 0.00008061, 0.00003448, 0.00002301, 0.00002372, 0.00007590, 0.00001908, 0.00005616, 0.00001509, 0.00006166, 0.00020232, 0.00010357, 0.00004067, 0.00001085, 0.00001359, 0.00002810, 0.00007154, 0.00001125, 0.00001519, 0.00002569, 0.00003334, 0.00021146, 0.00041896, 0.00001919, 0.00000730, 0.00029046, 0.00000800, 0.00002047, 0.00005664, 0.00002697, 0.00001739, 0.00000569, 0.00003022, 0.00001170, 0.00004636, 0.00039301, 0.00001376, 0.00001908, 0.00125179, 0.00001594, 0.00004010, 0.00001872, 0.00002767, 0.00002750, 0.00001355, 0.00008818, 0.00006121, 0.00000748, 0.00003683, 0.00002158, 0.00005883, 0.00038246, 0.00005964, 0.00000583, 0.00065409, 0.00003975, 0.00002324, 0.00007469, 0.00000947, 0.00007287
0.00010806, 0.00001006, 0.00004508, 0.00000796, 0.00000625, 0.00002368, 0.00000000, 0.00008730, 0.00003941, 0.00002218, 0.00004194, 0.00055832, 0.00000631, 0.00004377, 0.00002421, 0.00007174, 0.00001653, 0.00003700, 0.00002067, 0.00024662, 0.00002173, 0.00000914, 0.00002028, 0.00022564, 0.00007501, 0.00081163, 0.00005091, 0.00001349, 0.00003091, 0.00003228, 0.00001235, 0.00001252, 0.00007709, 0.00002613, 0.00002071, 0.00003375, 0.00009591, 0.00119685, 0.00003158, 0.00007348, 0.00002059, 0.00001282, 0.00004942, 0.00001756, 0.00003567, 0.00007250, 0.00019876, 0.00026463, 0.00020910, 0.00010876, 0.00005120, 0.00002327, 0.00008177, 0.00002053, 0.00003922, 0.00003381, 0.00000874, 0.00009888, 0.00005098, 0.00001725, 0.00003888, 0.00006935, 0.00003025, 0.00006265, 0.00002473, 0.00002283, 0.00010691, 0.00019640, 0.00001992, 0.00000843, 0.00011603, 0.00002014, 0.00003285, 0.00003540, 0.00000726, 0.00007935, 0.00003761, 0.00122840, 0.00003297, 0.00001500, 0.00002219, 0.00037522, 0.00015369, 0.00002239
0.00001603, 0.00002409, 0.00084171, 0.00002049, 0.00003528, 0.00004883, 0.00008730, 0.00000000, 0.00001046, 0.00001512, 0.00010797, 0.00002329, 0.00002285, 0.00008315, 0.00002143, 0.00010230, 0.00001710, 0.00001509, 0.00005573, 0.00002429, 0.00003157, 0.00001085, 0.00029979, 0.00001130, 0.00008860, 0.00005747, 0.00001144, 0.00014718, 0.00002792, 0.00010708, 0.00010977, 0.00001192, 0.00013679, 0.00008617, 0.00004717, 0.00021763, 0.00001098, 0.00009214, 0.00001061, 0.00008071, 0.00001141, 0.00001187, 0.00003026, 0.00003036, 0.00002809, 0.00012879, 0.00002640, 0.00012228, 0.00013562, 0.00002086, 0.00002113, 0.00070754, 0.00002498, 0.00018561, 0.00003271, 0.00000967, 0.00009799, 0.00002384, 0.00002118, 0.00005212, 0.00002271, 0.00002498, 0.00001287, 0.00001717, 0.00007972, 0.00002134, 0.00001896, 0.00078779, 0.00002713, 0.00009583, 0.00000976, 0.00011725, 0.00002600, 0.00073021, 0.00001766, 0.00001730, 0.00005083, 0.00003084, 0.00016439, 0.00004539, 0.00005595, 0.00004032, 0.00001166, 0.00007148
0.00007799, 0.00003463, 0.00002157, 0.00001623, 0.00022136, 0.00002680, 0.00003941, 0.00001046, 0.00000000, 0.00002677, 0.00015664, 0.00002093, 0.00006424, 0.00023196, 0.00009795, 0.00002015, 0.00002920, 0.00001185, 0.00030292, 0.00001910, 0.00023597, 0.00001632, 0.00015090, 0.00001985, 0.00001705, 0.00046933, 0.00001830, 0.00002992, 0.00003717, 0.00001571, 0.00000872, 0.00001759, 0.00001265, 0.00001692, 0.00005599, 0.00000910, 0.00050520, 0.00003301, 0.00003811, 0.00001999, 0.00002883, 0.00006829, 0.00065559, 0.00003848, 0.00000241, 0.00004398, 0.00001855, 0.00001386, 0.00000925, 0.00002006, 0.00208394, 0.00002890, 0.00002473, 0.00001282, 0.00006344, 0.00006207, 0.00003782, 0.00000706, 0.00001362, 0.00001888, 0.00009992, 0.00004971, 0.00000788, 0.00164503, 0.00003512, 0.00001912, 0.00002112, 0.00057702, 0.00000859, 0.00070788, 0.00002198, 0.00001543, 0.00001004, 0.00393450, 0.00002014, 0.00007579, 0.00001414, 0.00002057, 0.00006168, 0.00000721, 0.00001404, 0.00000510, 0.00116298, 0.00005747
0.00049982, 0.00002742, 0.00002493, 0.00000881, 0.00125874, 0.00002998, 0.00002218, 0.00001512, 0.00002677, 0.00000000, 0.00001075, 0.00009568, 0.00004827, 0.00006530, 0.00001198, 0.00002668, 0.00001176, 0.00003239, 0.00002299, 0.00000647, 0.00012004, 0.00001067, 0.00000960, 0.00002854, 0.00007044, 0.00001272, 0.00002575, 0.00003099, 0.00011949, 0.00016967, 0.00003818, 0.00001748, 0.00002256, 0.00003995, 0.00001436, 0.00004047, 0.00004384, 0.00002383, 0.00004228, 0.00007023, 0.00001860, 0.00001056, 0.00002049, 0.00003186, 0.00001376, 0.00004299, 0.00007712, 0.00002826, 0.00000827, 0.00006429, 0.00002624, 0.00004062, 0.00002236, 0.00001640, 0.00007652, 0.00004368, 0.00001188, 0.00001723, 0.00004901, 0.00002621, 0.00012867, 0.00024349, 0.00003717, 0.00002684, 0.00001949, 0.00002268, 0.00175152, 0.00017004, 0.00001359, 0.00004943, 0.00002778, 0.00002968, 0.00007569, 0.00002494, 0.00002828, 0.00010044, 0.00002578, 0.00003743, 0.00002668, 0.00005543, 0.00007271, 0.00356502, 0.00003463, 0.00044365
